episode,score,total_reward,survival_steps,epsilon,moving_avg_score_100,moving_avg_reward_100
5530,13,115.20000000000013,62,0.01,12.92,113.63100000000013
5531,14,124.40000000000015,71,0.01,12.91,113.63200000000013
5532,10,85.70000000000005,54,0.01,12.88,113.34600000000013
5533,11,94.20000000000016,70,0.01,12.87,113.24300000000015
5534,7,56.79999999999998,40,0.01,12.8,112.56000000000013
5535,12,105.00000000000016,63,0.01,12.78,112.36000000000014
5536,14,124.30000000000013,72,0.01,12.79,112.46000000000012
5537,11,94.20000000000016,70,0.01,12.8,112.54000000000013
5538,13,114.10000000000012,73,0.01,12.82,112.73000000000013
5539,1,-0.4999999999999982,7,0.01,12.68,111.39000000000014
5540,14,124.40000000000012,71,0.01,12.65,111.09300000000013
5541,11,95.60000000000005,56,0.01,12.66,111.18000000000015
5542,23,209.90000000000038,125,0.01,12.85,112.99800000000013
5543,15,134.20000000000016,74,0.01,12.83,112.80000000000014
5544,15,135.90000000000012,57,0.01,12.86,113.10100000000013
5545,23,211.40000000000032,110,0.01,12.89,113.39800000000012
5546,12,105.70000000000016,56,0.01,12.94,113.88500000000015
5547,9,76.00000000000009,50,0.01,12.88,113.30500000000015
5548,22,201.80000000000032,105,0.01,12.98,114.26100000000015
5549,13,115.50000000000017,59,0.01,12.94,113.89700000000018
5550,11,93.80000000000011,74,0.01,12.96,114.07300000000014
5551,10,85.40000000000006,57,0.01,12.95,113.96100000000013
5552,8,67.6,33,0.01,12.9,113.49500000000015
5553,15,132.50000000000026,91,0.01,12.84,112.92200000000014
5554,15,133.1000000000002,85,0.01,12.86,113.10500000000015
5555,17,155.10000000000016,67,0.01,12.93,113.80300000000015
5556,1,-0.1999999999999993,4,0.01,12.83,112.85300000000015
5557,9,76.69999999999999,43,0.01,12.74,111.99800000000013
5558,14,125.20000000000013,63,0.01,12.76,112.20800000000015
5559,15,135.6000000000001,60,0.01,12.76,112.21500000000013
5560,17,152.30000000000024,95,0.01,12.88,113.35100000000017
5561,10,86.10000000000002,50,0.01,12.82,112.78300000000016
5562,12,106.20000000000005,51,0.01,12.8,112.61100000000015
5563,14,125.50000000000014,60,0.01,12.79,112.53200000000015
5564,14,124.8000000000001,67,0.01,12.78,112.42400000000015
5565,18,162.30000000000032,96,0.01,12.81,112.81000000000013
5566,13,114.60000000000014,68,0.01,12.78,112.50800000000014
5567,24,218.00000000000045,145,0.01,12.89,113.55300000000014
5568,16,142.8000000000002,89,0.01,12.94,114.03000000000016
5569,19,171.7000000000003,103,0.01,13.04,114.98200000000016
5570,10,86.2000000000001,49,0.01,13.13,115.84800000000016
5571,19,173.40000000000023,86,0.01,13.19,116.44900000000015
5572,19,172.3000000000003,97,0.01,13.19,116.44500000000016
5573,12,105.10000000000008,62,0.01,13.14,115.94600000000015
5574,16,144.00000000000017,77,0.01,13.14,115.95500000000014
5575,2,9.600000000000001,7,0.01,13.01,114.70000000000016
5576,2,9.200000000000003,11,0.01,12.98,114.41500000000015
5577,6,47.49999999999998,32,0.01,12.9,113.66000000000017
5578,17,152.30000000000015,95,0.01,12.93,113.94900000000014
5579,18,162.00000000000023,99,0.01,13.0,114.60600000000014
5580,11,95.20000000000009,60,0.01,13.02,114.79000000000015
5581,16,145.10000000000014,66,0.01,13.07,115.29300000000016
5582,11,95.30000000000001,59,0.01,13.03,115.01100000000015
5583,12,105.50000000000009,58,0.01,13.12,115.87700000000014
5584,14,123.30000000000015,82,0.01,13.19,116.52900000000014
5585,14,122.80000000000021,87,0.01,13.17,116.33500000000012
5586,8,67.30000000000001,36,0.01,13.1,115.66500000000013
5587,13,113.8000000000001,76,0.01,13.16,116.23400000000012
5588,16,143.40000000000026,83,0.01,13.13,115.96200000000013
5589,11,96.50000000000003,47,0.01,13.2,116.64000000000011
5590,2,9.099999999999998,12,0.01,13.11,115.78600000000013
5591,11,97.70000000000002,35,0.01,13.17,116.37800000000014
5592,3,19.400000000000002,10,0.01,13.13,115.99300000000014
5593,8,68.30000000000001,26,0.01,13.03,115.05400000000013
5594,14,126.70000000000005,48,0.01,13.0,114.79100000000012
5595,13,114.30000000000018,71,0.01,12.92,114.03200000000015
5596,13,115.70000000000009,57,0.01,12.9,113.84100000000014
5597,14,125.50000000000006,60,0.01,12.95,114.32000000000015
5598,19,173.30000000000018,87,0.01,12.96,114.43400000000013
5599,12,104.7000000000001,66,0.01,12.99,114.70900000000012
5600,7,57.79999999999998,30,0.01,12.89,113.76700000000011
5601,14,123.90000000000018,76,0.01,12.9,113.86300000000011
5602,11,85.90000000000006,52,0.01,12.86,113.39800000000012
5603,9,77.70000000000005,33,0.01,12.71,111.98400000000011
5604,20,182.30000000000032,98,0.01,12.79,112.76100000000014
5605,12,105.10000000000011,62,0.01,12.77,112.55000000000013
5606,3,18.999999999999993,14,0.01,12.63,111.20200000000015
5607,17,153.70000000000016,81,0.01,12.65,111.39200000000014
5608,10,86.90000000000006,42,0.01,12.7,111.87600000000013
5609,9,76.10000000000002,49,0.01,12.72,112.06400000000012
5610,15,134.20000000000016,74,0.01,12.71,111.96200000000013
5611,8,66.60000000000011,43,0.01,12.56,110.52800000000012
5612,13,115.8000000000001,56,0.01,12.61,111.02100000000013
5613,16,144.10000000000022,76,0.01,12.61,111.02900000000012
5614,12,106.20000000000009,51,0.01,12.57,110.66400000000013
5615,6,46.999999999999964,37,0.01,12.43,109.31000000000013
5616,11,95.00000000000009,62,0.01,12.47,109.68900000000012
5617,17,152.50000000000017,93,0.01,12.46,109.60200000000012
5618,16,143.40000000000023,83,0.01,12.53,110.27800000000012
5619,13,114.60000000000018,68,0.01,12.59,110.8550000000001
5620,19,171.80000000000035,102,0.01,12.66,111.53000000000013
5621,14,124.90000000000015,66,0.01,12.67,111.62400000000011
5622,12,104.10000000000011,72,0.01,12.59,110.85800000000013
5623,19,171.10000000000034,109,0.01,12.62,111.12100000000014
5624,9,76.40000000000002,46,0.01,12.59,110.81700000000012
5625,8,67.39999999999999,35,0.01,12.56,110.52600000000011
5626,10,86.70000000000007,44,0.01,12.5,109.95500000000013
5627,16,141.90000000000023,98,0.01,12.56,110.52600000000011
5628,13,115.50000000000009,59,0.01,12.56,110.53400000000012
5629,13,114.70000000000013,67,0.01,12.63,111.19700000000013
5630,15,136.20000000000013,54,0.01,12.65,111.40700000000014
5631,15,134.00000000000017,76,0.01,12.66,111.50300000000014
5632,1,-0.5,7,0.01,12.57,110.64100000000013
5633,14,124.40000000000015,71,0.01,12.6,110.94300000000013
5634,15,134.90000000000015,67,0.01,12.68,111.72400000000012
5635,21,192.70000000000024,95,0.01,12.77,112.60100000000013
5636,13,115.30000000000007,61,0.01,12.76,112.51100000000011
5637,13,114.00000000000018,74,0.01,12.78,112.7090000000001
5638,12,104.30000000000008,70,0.01,12.77,112.61100000000009
5639,5,38.29999999999998,23,0.01,12.81,112.99900000000008
5640,9,75.60000000000002,54,0.01,12.76,112.51100000000011
5641,16,142.3000000000002,94,0.01,12.81,112.97800000000012
5642,10,86.10000000000002,50,0.01,12.68,111.74000000000012
5643,11,96.10000000000008,51,0.01,12.64,111.35900000000014
5644,13,114.60000000000016,68,0.01,12.62,111.14600000000014
5645,17,153.30000000000024,85,0.01,12.56,110.56500000000014
5646,13,115.30000000000013,61,0.01,12.57,110.66100000000013
5647,11,96.40000000000008,48,0.01,12.59,110.86500000000012
5648,12,105.70000000000012,56,0.01,12.49,109.90400000000012
5649,11,95.20000000000013,60,0.01,12.47,109.7010000000001
5650,13,115.10000000000008,63,0.01,12.49,109.91400000000013
5651,18,163.70000000000022,82,0.01,12.57,110.69700000000013
5652,13,115.7000000000001,57,0.01,12.62,111.17800000000014
5653,15,135.50000000000003,61,0.01,12.62,111.20800000000013
5654,5,37.799999999999976,28,0.01,12.52,110.25500000000011
5655,12,105.40000000000013,59,0.01,12.47,109.7580000000001
5656,16,145.1000000000002,66,0.01,12.62,111.21100000000011
5657,19,168.70000000000047,133,0.01,12.72,112.13100000000011
5658,10,85.00000000000009,61,0.01,12.68,111.72900000000013
5659,12,104.60000000000014,67,0.01,12.65,111.41900000000012
5660,14,124.50000000000009,70,0.01,12.62,111.14100000000013
5661,15,134.2000000000002,74,0.01,12.67,111.62200000000013
5662,5,39.099999999999994,15,0.01,12.6,110.95100000000014
5663,14,125.40000000000015,61,0.01,12.6,110.95000000000013
5664,14,126.2000000000001,53,0.01,12.6,110.96400000000013
5665,12,104.20000000000023,71,0.01,12.54,110.38300000000014
5666,17,152.50000000000026,93,0.01,12.58,110.76200000000013
5667,23,208.00000000000048,144,0.01,12.57,110.66200000000012
5668,13,115.00000000000016,64,0.01,12.54,110.38400000000013
5669,6,47.799999999999976,29,0.01,12.41,109.14500000000011
5670,11,96.90000000000008,43,0.01,12.42,109.2520000000001
5671,13,112.80000000000024,86,0.01,12.36,108.6460000000001
5672,7,56.89999999999996,39,0.01,12.24,107.4920000000001
5673,14,124.10000000000016,74,0.01,12.26,107.68200000000012
5674,13,114.20000000000013,72,0.01,12.23,107.38400000000013
5675,19,172.70000000000027,93,0.01,12.4,109.01500000000013
5676,10,84.90000000000009,62,0.01,12.48,109.77200000000012
5677,10,85.30000000000008,58,0.01,12.52,110.15000000000013
5678,15,134.00000000000017,76,0.01,12.5,109.9670000000001
5679,13,114.90000000000009,65,0.01,12.45,109.4960000000001
5680,14,124.50000000000017,70,0.01,12.48,109.7890000000001
5681,3,19.199999999999996,12,0.01,12.35,108.53000000000013
5682,7,56.89999999999998,39,0.01,12.31,108.14600000000011
5683,14,125.40000000000009,61,0.01,12.33,108.34500000000011
5684,15,134.40000000000015,72,0.01,12.34,108.45600000000012
5685,13,114.00000000000009,74,0.01,12.33,108.36800000000011
5686,13,114.20000000000016,72,0.01,12.38,108.83700000000012
5687,10,84.50000000000006,66,0.01,12.35,108.54400000000012
5688,13,116.20000000000012,52,0.01,12.32,108.27200000000012
5689,7,57.099999999999994,37,0.01,12.28,107.87800000000011
5690,10,86.00000000000003,51,0.01,12.36,108.64700000000012
5691,7,56.89999999999998,39,0.01,12.32,108.23900000000012
5692,21,192.50000000000026,97,0.01,12.5,109.97000000000011
5693,13,114.60000000000011,68,0.01,12.55,110.4330000000001
5694,17,153.9000000000002,79,0.01,12.58,110.7050000000001
5695,10,84.50000000000009,66,0.01,12.55,110.40700000000011
5696,16,141.90000000000023,98,0.01,12.58,110.66900000000011
5697,16,142.50000000000014,92,0.01,12.6,110.83900000000008
5698,17,154.50000000000017,73,0.01,12.58,110.65100000000011
5699,11,96.70000000000005,45,0.01,12.57,110.57100000000011
5700,13,113.5000000000002,79,0.01,12.63,111.12800000000011
5701,7,56.400000000000006,44,0.01,12.56,110.45300000000012
5702,12,106.20000000000007,51,0.01,12.57,110.65600000000013
5703,15,133.80000000000015,78,0.01,12.63,111.21700000000014
5704,13,114.10000000000016,73,0.01,12.56,110.53500000000012
5705,3,18.999999999999993,14,0.01,12.47,109.67400000000012
5706,16,143.5000000000002,82,0.01,12.6,110.91900000000012
5707,8,66.69999999999999,42,0.01,12.51,110.04900000000015
5708,15,134.30000000000015,73,0.01,12.56,110.52300000000014
5709,17,153.9000000000002,79,0.01,12.64,111.30100000000012
5710,18,162.00000000000026,99,0.01,12.67,111.57900000000012
5711,4,28.699999999999996,18,0.01,12.63,111.2000000000001
5712,21,189.8000000000004,124,0.01,12.71,111.94000000000014
5713,14,125.20000000000013,63,0.01,12.69,111.75100000000015
5714,16,143.9000000000002,78,0.01,12.73,112.12800000000014
5715,11,95.50000000000011,57,0.01,12.78,112.61300000000014
5716,26,240.6000000000004,121,0.01,12.93,114.06900000000013
5717,7,57.699999999999974,31,0.01,12.83,113.12100000000014
5718,13,113.20000000000024,82,0.01,12.8,112.81900000000014
5719,12,105.20000000000009,61,0.01,12.79,112.72500000000016
5720,5,38.899999999999984,17,0.01,12.65,111.39600000000013
5721,12,103.10000000000015,82,0.01,12.63,111.17800000000014
5722,20,179.90000000000043,122,0.01,12.71,111.9360000000001
5723,9,76.20000000000005,48,0.01,12.61,110.98700000000014
5724,7,56.19999999999996,46,0.01,12.59,110.78500000000014
5725,10,85.60000000000007,55,0.01,12.61,110.96700000000016
5726,12,103.30000000000013,80,0.01,12.63,111.13300000000014
5727,15,128.6000000000004,130,0.01,12.62,111.00000000000014
5728,8,66.99999999999999,39,0.01,12.57,110.51500000000013
5729,11,96.30000000000011,49,0.01,12.55,110.33100000000012
5730,10,86.60000000000004,45,0.01,12.5,109.83500000000012
5731,11,95.80000000000013,54,0.01,12.46,109.45300000000012
5732,10,86.00000000000003,51,0.01,12.55,110.31800000000013
5733,10,86.00000000000007,51,0.01,12.51,109.93400000000013
5734,11,95.90000000000003,53,0.01,12.47,109.54400000000012
5735,12,105.70000000000009,56,0.01,12.38,108.67400000000012
5736,11,96.80000000000001,44,0.01,12.36,108.48900000000015
5737,15,134.6000000000002,70,0.01,12.38,108.69500000000012
5738,14,125.70000000000007,58,0.01,12.4,108.90900000000015
5739,15,132.7000000000002,89,0.01,12.5,109.85300000000014
5740,12,105.4000000000001,59,0.01,12.53,110.15100000000015
5741,8,67.30000000000004,36,0.01,12.45,109.40100000000012
5742,11,87.30000000000004,38,0.01,12.46,109.41300000000012
5743,14,122.60000000000028,89,0.01,12.49,109.6780000000001
5744,13,116.80000000000007,46,0.01,12.49,109.7000000000001
5745,22,199.30000000000047,130,0.01,12.54,110.16000000000011
5746,12,104.40000000000009,69,0.01,12.53,110.05100000000013
5747,15,134.2000000000001,74,0.01,12.57,110.42900000000013
5748,11,95.10000000000008,61,0.01,12.56,110.32300000000014
5749,6,47.59999999999998,31,0.01,12.51,109.84700000000014
5750,13,114.80000000000004,66,0.01,12.51,109.84400000000012
5751,8,66.90000000000002,40,0.01,12.41,108.87600000000012
5752,17,155.0000000000001,68,0.01,12.45,109.26900000000012
5753,7,55.699999999999974,51,0.01,12.37,108.47100000000013
5754,10,86.4,47,0.01,12.42,108.95700000000012
5755,16,143.50000000000023,82,0.01,12.46,109.33800000000012
5756,11,95.10000000000014,61,0.01,12.41,108.83800000000014
5757,15,134.50000000000023,71,0.01,12.37,108.49600000000014
5758,11,95.70000000000012,55,0.01,12.38,108.60300000000012
5759,12,106.3000000000001,50,0.01,12.38,108.62000000000013
5760,8,67.19999999999999,37,0.01,12.32,108.04700000000011
5761,15,133.00000000000028,86,0.01,12.32,108.03500000000012
5762,15,133.0000000000002,86,0.01,12.42,108.97400000000012
5763,8,66.70000000000002,42,0.01,12.36,108.38700000000013
5764,11,96.00000000000006,52,0.01,12.33,108.08500000000011
5765,16,142.60000000000028,91,0.01,12.37,108.46900000000012
5766,20,181.40000000000038,107,0.01,12.4,108.75800000000012
5767,11,96.00000000000011,52,0.01,12.28,107.6380000000001
5768,19,170.7000000000004,113,0.01,12.34,108.1950000000001
5769,4,28.39999999999999,21,0.01,12.32,108.00100000000012
5770,12,103.80000000000018,75,0.01,12.33,108.0700000000001
5771,17,155.40000000000006,64,0.01,12.37,108.49600000000011
5772,11,93.40000000000018,78,0.01,12.41,108.86100000000009
5773,14,124.90000000000015,66,0.01,12.41,108.8690000000001
5774,4,28.299999999999983,22,0.01,12.32,108.01000000000009
5775,13,115.7000000000001,57,0.01,12.26,107.44000000000011
5776,20,182.6000000000003,95,0.01,12.36,108.41700000000012
5777,16,142.60000000000025,91,0.01,12.42,108.99000000000012
5778,3,19.199999999999996,12,0.01,12.3,107.84200000000014
5779,12,103.1000000000002,82,0.01,12.29,107.72400000000015
5780,12,104.0000000000002,73,0.01,12.27,107.51900000000012
5781,19,170.9000000000003,111,0.01,12.43,109.03600000000013
5782,7,57.5,33,0.01,12.43,109.04200000000012
5783,15,135.00000000000014,66,0.01,12.44,109.13800000000012
5784,11,95.8000000000001,54,0.01,12.4,108.7520000000001
5785,13,114.00000000000017,74,0.01,12.4,108.75200000000012
5786,16,142.90000000000023,88,0.01,12.43,109.0390000000001
5787,0,-10.3,4,0.01,12.33,108.09100000000011
5788,19,172.30000000000038,97,0.01,12.39,108.65200000000013
5789,17,154.00000000000017,78,0.01,12.49,109.62100000000014
5790,13,112.80000000000022,86,0.01,12.52,109.88900000000017
5791,14,122.30000000000027,92,0.01,12.59,110.54300000000016
5792,14,123.60000000000008,79,0.01,12.52,109.85400000000014
5793,18,161.0000000000004,109,0.01,12.57,110.31800000000015
5794,2,9.600000000000001,7,0.01,12.42,108.87500000000014
5795,17,153.5000000000002,83,0.01,12.49,109.56500000000014
5796,9,77.20000000000007,38,0.01,12.42,108.91800000000013
5797,11,95.00000000000004,62,0.01,12.37,108.44300000000015
5798,19,173.30000000000015,87,0.01,12.39,108.63100000000013
5799,8,67.29999999999998,36,0.01,12.36,108.33700000000012
5800,12,104.70000000000016,66,0.01,12.35,108.24900000000012
5801,7,55.999999999999986,48,0.01,12.35,108.24500000000013
5802,14,124.00000000000011,75,0.01,12.37,108.42300000000014
5803,12,105.30000000000013,60,0.01,12.34,108.13800000000013
5804,13,113.50000000000021,79,0.01,12.34,108.13200000000012
5805,11,96.50000000000006,47,0.01,12.42,108.90700000000011
5806,6,47.99999999999997,27,0.01,12.32,107.95200000000011
5807,2,8.799999999999994,15,0.01,12.26,107.37300000000012
5808,11,93.6000000000002,76,0.01,12.22,106.96600000000014
5809,5,37.799999999999976,28,0.01,12.1,105.80500000000012
5810,10,85.90000000000006,52,0.01,12.02,105.04400000000012
5811,16,143.20000000000022,85,0.01,12.14,106.18900000000012
5812,15,132.70000000000022,89,0.01,12.08,105.61800000000014
5813,15,135.5000000000001,61,0.01,12.09,105.72100000000015
5814,4,28.399999999999984,21,0.01,11.97,104.56600000000013
5815,9,66.80000000000001,41,0.01,11.95,104.27900000000014
5816,12,106.60000000000005,47,0.01,11.81,102.93900000000012
5817,13,104.70000000000016,66,0.01,11.87,103.40900000000012
5818,16,143.40000000000015,83,0.01,11.9,103.71100000000013
5819,14,125.10000000000008,64,0.01,11.92,103.91000000000012
5820,13,114.30000000000018,71,0.01,12.0,104.66400000000013
5821,23,212.90000000000023,95,0.01,12.11,105.7620000000001
5822,14,123.20000000000022,83,0.01,12.05,105.19500000000012
5823,12,105.3000000000001,60,0.01,12.08,105.48600000000012
5824,10,86.60000000000005,45,0.01,12.11,105.7900000000001
5825,9,76.30000000000005,47,0.01,12.1,105.69700000000012
5826,16,144.9000000000001,68,0.01,12.14,106.1130000000001
5827,15,134.20000000000016,74,0.01,12.14,106.16900000000012
5828,14,124.00000000000011,75,0.01,12.2,106.7390000000001
5829,13,113.20000000000022,82,0.01,12.22,106.90800000000011
5830,12,105.60000000000008,57,0.01,12.24,107.09800000000014
5831,10,86.10000000000011,50,0.01,12.23,107.00100000000013
5832,12,105.6000000000001,57,0.01,12.25,107.19700000000013
5833,9,76.50000000000003,45,0.01,12.24,107.10200000000013
5834,15,135.20000000000007,64,0.01,12.28,107.49500000000015
5835,6,47.99999999999998,27,0.01,12.22,106.91800000000013
5836,11,96.30000000000001,49,0.01,12.22,106.91300000000012
5837,11,94.20000000000019,70,0.01,12.18,106.50900000000013
5838,13,116.4000000000001,50,0.01,12.17,106.41600000000011
5839,8,66.79999999999998,41,0.01,12.1,105.75700000000012
5840,7,58.69999999999999,21,0.01,12.05,105.29000000000013
5841,17,153.40000000000018,84,0.01,12.14,106.15100000000011
5842,21,192.90000000000026,93,0.01,12.24,107.20700000000012
5843,12,104.80000000000014,65,0.01,12.22,107.02900000000012
5844,11,94.60000000000016,66,0.01,12.2,106.8070000000001
5845,9,75.60000000000004,54,0.01,12.07,105.5700000000001
5846,10,86.80000000000005,43,0.01,12.05,105.39400000000012
5847,8,66.30000000000005,46,0.01,11.98,104.7150000000001
5848,11,95.10000000000016,61,0.01,11.98,104.7150000000001
5849,5,38.49999999999999,21,0.01,11.97,104.62400000000011
5850,13,114.60000000000014,68,0.01,11.97,104.62200000000011
5851,11,96.90000000000006,43,0.01,12.0,104.92200000000014
5852,15,131.60000000000034,100,0.01,11.98,104.68800000000012
5853,8,67.4,35,0.01,11.99,104.8050000000001
5854,16,143.90000000000018,78,0.01,12.05,105.38000000000011
5855,9,75.80000000000007,52,0.01,11.98,104.70300000000012
5856,19,173.40000000000018,86,0.01,12.06,105.48600000000012
5857,15,133.7000000000002,79,0.01,12.06,105.47800000000011
5858,17,153.30000000000024,85,0.01,12.12,106.05400000000013
5859,15,133.30000000000027,83,0.01,12.15,106.32400000000014
5860,10,86.80000000000003,43,0.01,12.17,106.52000000000015
5861,22,202.80000000000027,95,0.01,12.24,107.21800000000016
5862,13,114.20000000000017,72,0.01,12.22,107.03000000000014
5863,9,76.30000000000001,47,0.01,12.23,107.12600000000012
5864,16,142.70000000000022,90,0.01,12.28,107.59300000000013
5865,13,116.50000000000004,49,0.01,12.25,107.33200000000012
5866,11,96.90000000000006,43,0.01,12.16,106.48700000000012
5867,18,161.9000000000003,100,0.01,12.23,107.14600000000013
5868,5,38.19999999999998,24,0.01,12.09,105.82100000000013
5869,14,125.20000000000007,63,0.01,12.19,106.78900000000013
5870,11,95.30000000000014,59,0.01,12.18,106.70400000000012
5871,12,105.2000000000001,61,0.01,12.13,106.20200000000014
5872,14,123.9000000000002,76,0.01,12.16,106.50700000000013
5873,17,151.9000000000003,99,0.01,12.19,106.77700000000011
5874,16,143.5000000000002,82,0.01,12.31,107.92900000000013
5875,17,153.20000000000027,86,0.01,12.35,108.30400000000013
5876,9,77.1,39,0.01,12.24,107.24900000000012
5877,10,86.40000000000003,47,0.01,12.18,106.68700000000014
5878,11,95.4000000000001,58,0.01,12.26,107.44900000000013
5879,12,105.20000000000007,61,0.01,12.26,107.47000000000013
5880,23,208.50000000000045,139,0.01,12.37,108.51500000000011
5881,19,172.1000000000003,99,0.01,12.37,108.52700000000011
5882,21,190.60000000000036,116,0.01,12.51,109.85800000000013
5883,11,96.20000000000002,50,0.01,12.47,109.47000000000013
5884,20,184.0000000000002,81,0.01,12.56,110.35200000000013
5885,11,97.40000000000003,38,0.01,12.54,110.18600000000013
5886,4,28.699999999999996,18,0.01,12.42,109.04400000000014
5887,21,188.50000000000045,137,0.01,12.63,111.03200000000011
5888,13,114.40000000000012,70,0.01,12.57,110.45300000000012
5889,18,158.4000000000004,135,0.01,12.58,110.49700000000011
5890,2,8.599999999999994,17,0.01,12.47,109.45500000000013
5891,11,94.60000000000008,66,0.01,12.44,109.1780000000001
5892,2,9.099999999999998,12,0.01,12.32,108.03300000000014
5893,9,76.70000000000002,43,0.01,12.23,107.19000000000014
5894,11,96.3000000000001,49,0.01,12.32,108.05700000000012
5895,22,199.20000000000044,131,0.01,12.37,108.51400000000014
5896,10,85.50000000000009,56,0.01,12.38,108.59700000000012
5897,14,123.50000000000023,80,0.01,12.41,108.88200000000012
5898,13,114.50000000000011,69,0.01,12.35,108.29400000000012
5899,12,105.90000000000008,54,0.01,12.39,108.68000000000012
5900,5,38.79999999999999,18,0.01,12.32,108.02100000000011
5901,20,184.1000000000002,80,0.01,12.45,109.30200000000012
5902,11,94.80000000000005,64,0.01,12.42,109.0100000000001
5903,12,104.00000000000014,73,0.01,12.42,108.99700000000011
5904,13,114.90000000000009,65,0.01,12.42,109.01100000000011
5905,18,160.40000000000035,115,0.01,12.49,109.6500000000001
5906,8,67.6,33,0.01,12.51,109.84600000000012
5907,20,183.50000000000023,86,0.01,12.69,111.59300000000012
5908,9,75.59999999999998,54,0.01,12.67,111.41300000000012
5909,12,106.00000000000009,53,0.01,12.74,112.09500000000013
5910,16,142.2000000000002,95,0.01,12.8,112.65800000000011
5911,9,76.00000000000006,50,0.01,12.73,111.98600000000013
5912,3,19.3,11,0.01,12.61,110.85200000000012
5913,19,170.70000000000033,113,0.01,12.65,111.20400000000012
5914,14,125.60000000000014,59,0.01,12.75,112.17600000000012
5915,10,86.10000000000002,50,0.01,12.76,112.36900000000013
5916,11,95.50000000000011,57,0.01,12.75,112.25800000000014
5917,15,132.00000000000023,96,0.01,12.77,112.53100000000013
5918,15,132.50000000000026,91,0.01,12.76,112.42200000000014
5919,13,114.80000000000013,66,0.01,12.75,112.3190000000001
5920,14,124.50000000000009,70,0.01,12.76,112.4210000000001
5921,15,131.80000000000032,98,0.01,12.68,111.61000000000013
5922,9,77.70000000000002,33,0.01,12.63,111.15500000000013
5923,12,103.2000000000002,81,0.01,12.63,111.13400000000014
5924,9,77.1,39,0.01,12.62,111.03900000000016
5925,14,124.60000000000014,69,0.01,12.67,111.52200000000015
5926,12,103.90000000000015,74,0.01,12.63,111.11200000000014
5927,9,75.30000000000008,57,0.01,12.57,110.52300000000012
5928,17,147.1000000000005,147,0.01,12.6,110.75400000000012
5929,14,123.30000000000015,82,0.01,12.61,110.8550000000001
5930,13,115.40000000000013,60,0.01,12.62,110.95300000000012
5931,13,114.00000000000016,74,0.01,12.65,111.23200000000011
5932,17,151.7000000000003,101,0.01,12.7,111.69300000000013
5933,13,112.70000000000016,87,0.01,12.74,112.05500000000015
5934,15,134.00000000000014,76,0.01,12.74,112.04300000000016
5935,14,125.80000000000015,57,0.01,12.82,112.82100000000015
5936,14,125.50000000000014,60,0.01,12.85,113.11300000000014
5937,6,47.59999999999998,31,0.01,12.8,112.64700000000013
5938,15,134.60000000000016,70,0.01,12.82,112.82900000000014
5939,10,86.80000000000007,43,0.01,12.84,113.02900000000014
5940,15,135.8000000000001,58,0.01,12.92,113.80000000000014
5941,20,180.30000000000038,118,0.01,12.95,114.06900000000014
5942,16,142.1000000000004,96,0.01,12.9,113.56100000000013
5943,21,190.00000000000043,122,0.01,12.99,114.41300000000014
5944,11,94.50000000000017,67,0.01,12.99,114.41200000000015
5945,18,160.90000000000035,110,0.01,13.08,115.26500000000013
5946,7,57.70000000000002,31,0.01,13.05,114.97400000000015
5947,16,144.30000000000018,74,0.01,13.13,115.75400000000016
5948,13,114.20000000000009,72,0.01,13.15,115.94500000000015
5949,4,29.199999999999996,13,0.01,13.14,115.85200000000015
5950,17,154.30000000000015,75,0.01,13.18,116.24900000000017
5951,22,199.90000000000038,124,0.01,13.29,117.27900000000017
5952,7,56.39999999999996,44,0.01,13.21,116.52700000000016
5953,15,133.00000000000023,86,0.01,13.28,117.18300000000013
5954,12,106.10000000000008,52,0.01,13.24,116.80500000000016
5955,8,67.40000000000003,35,0.01,13.23,116.72100000000015
5956,11,96.50000000000003,47,0.01,13.15,115.95200000000015
5957,11,94.90000000000009,63,0.01,13.11,115.56400000000014
5958,24,218.70000000000041,138,0.01,13.18,116.21800000000013
5959,16,144.20000000000016,75,0.01,13.19,116.32700000000017
5960,15,136.00000000000009,56,0.01,13.24,116.81900000000017
5961,19,171.80000000000032,102,0.01,13.21,116.50900000000019
5962,11,95.70000000000007,55,0.01,13.19,116.32400000000018
5963,21,192.3000000000003,99,0.01,13.31,117.48400000000018
5964,15,125.60000000000011,59,0.01,13.3,117.31300000000019
5965,14,122.90000000000029,86,0.01,13.31,117.37700000000017
5966,15,133.5000000000002,81,0.01,13.35,117.74300000000018
5967,10,86.00000000000011,51,0.01,13.27,116.98400000000014
5968,11,96.70000000000005,45,0.01,13.33,117.56900000000016
5969,13,113.7000000000001,77,0.01,13.32,117.45400000000016
5970,24,216.5000000000005,160,0.01,13.45,118.66600000000017
5971,21,180.2000000000004,119,0.01,13.54,119.41600000000017
5972,5,37.39999999999998,32,0.01,13.45,118.55100000000017
5973,11,95.60000000000012,56,0.01,13.39,117.98800000000014
5974,11,95.70000000000009,55,0.01,13.34,117.51000000000015
5975,21,193.20000000000024,90,0.01,13.38,117.91000000000017
5976,21,192.30000000000027,99,0.01,13.5,119.06200000000017
5977,21,194.3000000000002,79,0.01,13.61,120.14100000000019
5978,12,105.00000000000009,63,0.01,13.62,120.23700000000017
5979,11,95.30000000000004,59,0.01,13.61,120.13800000000018
5980,19,171.3000000000003,107,0.01,13.57,119.76600000000016
