episode,algorithm,exploration,reward_shaping,grid_size,score,env_reward,learning_reward,steps,done_cause,mean_abs_td_error,moving_avg_score,moving_avg_env_reward,moving_avg_steps,epsilon,temperature,visited_states,visited_state_action_pairs,q_mean_abs,q_max,q_min
28,q_learning,epsilon_greedy,none,6,0,-11.4,-11.4,15,collision,1.0442298,0.17857142857142858,-9.089285714285714,9.928571428571429,0.9723747443770956,0.8690529955452602,71,127,1.995171751461753,4.02715,-1.2520000000000002
29,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,3.15424425,0.1724137931034483,-9.131034482758619,9.724137931034482,0.9714023696327185,0.8647077305675338,72,128,1.9949663970183937,4.02715,-1.2520000000000002
30,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,3.2175000000000002,0.16666666666666666,-9.169999999999998,9.533333333333333,0.9704309672630859,0.8603841919146962,73,131,1.9947569243621437,4.02715,-1.2520000000000002
31,q_learning,epsilon_greedy,none,6,1,-0.5999999999999979,-0.5999999999999979,8,collision,2.887712095375,0.1935483870967742,-8.893548387096773,9.483870967741936,0.9694605362958227,0.8560822709551227,75,135,1.9946975487637875,4.02715,-1.2520000000000002
32,q_learning,epsilon_greedy,none,6,0,-10.9,-10.9,10,collision,1.6412920402967,0.1875,-8.956249999999999,9.5,0.9684910757595269,0.851801859600347,78,140,1.9944732866644965,4.02715,-1.2520000000000002
33,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,5.5715,0.21212121212121213,-8.69090909090909,9.333333333333334,0.9675225846837673,0.8475428503023453,79,142,1.9944295692165799,4.02715,-1.2520000000000002
34,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.17897841945,0.20588235294117646,-8.744117647058822,9.235294117647058,0.9665550620990835,0.8433051360508336,79,143,1.9942167783553053,4.02715,-1.2520000000000002
35,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,3.3144,0.2,-8.788571428571428,9.085714285714285,0.9655885070369844,0.8390886103705794,80,145,1.9940233799178053,4.02715,-1.2520000000000002
36,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.02455,0.19444444444444445,-8.83611111111111,9.0,0.9646229185299474,0.8348931673187264,80,145,1.9939168157902012,4.02715,-1.2520000000000002
37,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.3572430666666666,0.1891891891891892,-8.889189189189189,9.0,0.9636582956114175,0.8307187014821328,80,147,1.9940555162394202,4.02715,-1.2520000000000002
38,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,3.5387778689999996,0.18421052631578946,-8.923684210526314,8.842105263157896,0.9626946373158061,0.8265651079747222,80,147,1.9942172251197423,4.02715,-1.2520000000000002
39,q_learning,epsilon_greedy,none,6,0,-11.1,-11.1,12,collision,1.2342495500000001,0.1794871794871795,-8.97948717948718,8.923076923076923,0.9617319426784903,0.8224322824348486,81,149,1.9939761607545077,4.02715,-1.2520000000000002
40,q_learning,epsilon_greedy,none,6,1,-0.5999999999999979,-0.5999999999999979,8,collision,3.07495274125,0.2,-8.77,8.9,0.9607702107358118,0.8183201210226743,81,153,1.9939381663197748,4.02715,-1.2520000000000002
41,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.9414757142857144,0.1951219512195122,-8.814634146341463,8.853658536585366,0.959809440525076,0.8142285204175609,82,155,1.9937169695424313,4.02715,-1.2520000000000002
42,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.778267142857143,0.19047619047619047,-8.857142857142858,8.80952380952381,0.9588496310845509,0.810157377815473,82,157,1.993605513324983,4.02715,-1.2520000000000002
43,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.1418019999999998,0.18604651162790697,-8.893023255813953,8.720930232558139,0.9578907814534664,0.8061065909263957,82,157,1.9937476192820143,4.02715,-1.2520000000000002
44,q_learning,epsilon_greedy,none,6,1,-0.3999999999999986,-0.3999999999999986,6,collision,3.2745162833333334,0.20454545454545456,-8.7,8.659090909090908,0.9569328906720129,0.8020760579717637,83,160,1.994031618342887,4.02715,-2.1268000000000002
45,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.327451,0.2,-8.739999999999998,8.6,0.9559759577813409,0.798065677681905,84,163,1.9938267198077304,4.02715,-2.1268000000000002
46,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.72894725,0.1956521739130435,-8.782608695652172,8.58695652173913,0.9550199818235596,0.7940753492934954,85,166,1.9936015964678868,4.02715,-2.1268000000000002
47,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,4.805086029157507,0.2127659574468085,-8.599999999999998,8.48936170212766,0.9540649618417361,0.7901049725470279,85,166,1.993909112131569,4.02715,-2.1268000000000002
48,q_learning,epsilon_greedy,none,6,1,-0.40000000000000036,-0.40000000000000036,6,collision,3.8065507583197733,0.22916666666666666,-8.429166666666665,8.4375,0.9531108968798944,0.7861544476842928,85,167,1.9938573656382435,4.02715,-2.1268000000000002
49,q_learning,epsilon_greedy,none,6,0,-11.4,-11.4,15,collision,1.0557905898,0.22448979591836735,-8.489795918367346,8.571428571428571,0.9521577859830145,0.7822236754458713,86,169,1.9936183352110461,4.02715,-2.1268000000000002
50,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,2.3615349847100098,0.24,-8.335999999999999,8.6,0.9512056281970315,0.778312557068642,88,174,1.9935561852544332,4.02715,-2.1268000000000002
51,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,2.4050954745615925,0.2549019607843137,-8.188235294117646,8.627450980392156,0.9502544225688344,0.7744209942832988,88,176,1.9936211047792642,4.02715,-2.1268000000000002
52,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.675430111150218,0.25,-8.228846153846153,8.538461538461538,0.9493041681462656,0.7705488893118823,88,176,1.9937784993177505,4.02715,-2.1268000000000002
53,q_learning,epsilon_greedy,none,6,0,-11.1,-11.1,12,collision,1.1277693133025,0.24528301886792453,-8.283018867924529,8.60377358490566,0.9483548639781193,0.7666961448653229,88,178,1.9936493777070794,4.02715,-2.1268000000000002
54,q_learning,epsilon_greedy,none,6,2,8.899999999999991,8.899999999999991,14,collision,2.7319686064649362,0.2777777777777778,-7.964814814814815,8.703703703703704,0.9474065091141411,0.7628626641409962,89,179,1.9937193892579115,4.9709393492196705,-2.1268000000000002
55,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.2446421608115132,0.2727272727272727,-8.010909090909092,8.654545454545454,0.946459102605027,0.7590483508202912,90,180,1.9935001859218946,4.9709393492196705,-2.1268000000000002
56,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.426485721503,0.26785714285714285,-8.060714285714285,8.660714285714286,0.9455126435024219,0.7552531090661897,90,180,1.9933823738858674,4.9709393492196705,-2.1268000000000002
57,q_learning,epsilon_greedy,none,6,0,-11.1,-11.1,12,collision,1.679786912716205,0.2631578947368421,-8.114035087719298,8.719298245614034,0.9445671308589195,0.7514768435208588,91,183,1.993150096488236,4.9709393492196705,-2.1268000000000002
58,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.9290142542857143,0.25862068965517243,-8.156896551724138,8.689655172413794,0.9436225637280606,0.7477194593032545,93,186,1.9929303194735872,4.9709393492196705,-2.1268000000000002
59,q_learning,epsilon_greedy,none,6,1,-0.4999999999999982,-0.4999999999999982,7,collision,3.2957875689895717,0.2711864406779661,-8.027118644067796,8.661016949152541,0.9426789411643326,0.7439808620067382,93,187,1.9928838085146963,4.9709393492196705,-2.1268000000000002
60,q_learning,epsilon_greedy,none,6,1,-0.7999999999999972,-0.7999999999999972,10,collision,2.2675339591553203,0.2833333333333333,-7.906666666666667,8.683333333333334,0.9417362622231683,0.7402609576967045,93,188,1.9928221898266874,4.9709393492196705,-2.1268000000000002
61,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.5432106663016283,0.2786885245901639,-7.949180327868853,8.639344262295081,0.9407945259609451,0.736559652908221,93,190,1.99264315992862,4.9709393492196705,-2.1268000000000002
62,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,3.6569324312918123,0.27419354838709675,-7.985483870967743,8.548387096774194,0.9398537314349842,0.7328768546436799,93,190,1.992555744608082,4.9709393492196705,-2.1268000000000002
63,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.5102341742512437,0.2698412698412698,-8.025396825396825,8.507936507936508,0.9389138777035492,0.7292124703704616,93,191,1.9923798235023746,4.9709393492196705,-2.1268000000000002
64,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.869855438907994,0.265625,-8.0609375,8.4375,0.9379749638258457,0.7255664080186093,93,191,1.992284129788904,4.9709393492196705,-2.1268000000000002
65,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.9873852012733217,0.26153846153846155,-8.1,8.415384615384616,0.9370369888620198,0.7219385759785162,94,194,1.992080916385767,4.9709393492196705,-2.1268000000000002
66,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.7168117385719297,0.25757575757575757,-8.13939393939394,8.409090909090908,0.9360999518731578,0.7183288830986236,94,198,1.99185737319064,4.9709393492196705,-2.1268000000000002
67,q_learning,epsilon_greedy,none,6,1,-0.8999999999999986,-0.8999999999999986,11,collision,1.9873487411290645,0.26865671641791045,-8.031343283582089,8.447761194029852,0.9351638519212846,0.7147372386831305,94,199,1.9921469708716597,4.9709393492196705,-2.1268000000000002
68,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,3.157180473,0.2647058823529412,-8.064705882352941,8.382352941176471,0.9342286880693633,0.7111635524897149,94,200,1.9919414252679488,4.9709393492196705,-2.1268000000000002
69,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.260275908514088,0.2608695652173913,-8.1,8.347826086956522,0.933294459381294,0.7076077347272662,94,200,1.991874138087426,4.9709393492196705,-2.1268000000000002
70,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,2.073056928575399,0.2571428571428571,-8.137142857142857,8.342857142857143,0.9323611649219127,0.7040696960536299,94,201,1.991647023998407,4.9709393492196705,-2.1268000000000002
71,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.831519178925594,0.2535211267605634,-8.171830985915493,8.32394366197183,0.9314288037569908,0.7005493475733617,94,201,1.9917744355283056,4.9709393492196705,-2.1268000000000002
72,q_learning,epsilon_greedy,none,6,0,-11.3,-11.3,14,collision,1.0104065648861633,0.25,-8.215277777777779,8.402777777777779,0.9304973749532338,0.697046600835495,95,202,1.9915504898843823,4.9709393492196705,-2.1268000000000002
73,q_learning,epsilon_greedy,none,6,3,18.799999999999997,18.799999999999997,16,collision,2.96772732138837,0.2876712328767123,-7.845205479452056,8.506849315068493,0.9295668775782806,0.6935613678313175,96,205,1.9917704449182347,4.9709393492196705,-2.1268000000000002
74,q_learning,epsilon_greedy,none,6,1,-0.29999999999999893,-0.29999999999999893,5,collision,3.8269470991654124,0.2972972972972973,-7.743243243243243,8.45945945945946,0.9286373107007023,0.6900935609921609,96,205,1.9920645136343704,4.9709393492196705,-2.1268000000000002
75,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.5726150476253482,0.29333333333333333,-7.7826666666666675,8.453333333333333,0.9277086733900016,0.6866430931872001,96,205,1.9919508918833777,4.9709393492196705,-2.1268000000000002
76,q_learning,epsilon_greedy,none,6,0,-12.600000000000001,-12.600000000000001,27,collision,0.77676116474151,0.2894736842105263,-7.8460526315789485,8.697368421052632,0.9267809647166116,0.6832098777212641,97,210,1.9916681991377718,4.9709393492196705,-2.1268000000000002
77,q_learning,epsilon_greedy,none,6,0,-11.0,-11.0,11,collision,1.2768144548431324,0.2857142857142857,-7.887012987012988,8.727272727272727,0.925854183751895,0.6797938283326578,97,211,1.9914396027998278,4.9709393492196705,-2.1268000000000002
78,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.9347645418926345,0.28205128205128205,-7.921794871794873,8.705128205128204,0.9249283295681431,0.6763948591909945,97,212,1.9912191706417346,4.9709393492196705,-2.1268000000000002
79,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,2.071259179245202,0.27848101265822783,-7.955696202531647,8.683544303797468,0.9240034012385749,0.6730128848950395,98,214,1.9910305119133078,4.9709393492196705,-2.1268000000000002
80,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.5821186494373476,0.275,-7.989999999999999,8.675,0.9230793978373364,0.6696478204705644,99,217,1.9909156527141623,4.9709393492196705,-2.1268000000000002
81,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.3279518846974385,0.2716049382716049,-8.019753086419753,8.62962962962963,0.9221563184394991,0.6662995813682115,99,217,1.9908173493381291,4.9709393492196705,-2.1268000000000002
82,q_learning,epsilon_greedy,none,6,1,-0.40000000000000036,-0.40000000000000036,6,collision,3.8509229477735927,0.2804878048780488,-7.926829268292682,8.597560975609756,0.9212341621210596,0.6629680834613705,99,218,1.9908712784127705,4.9709393492196705,-2.1268000000000002
83,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.03559067296,0.27710843373493976,-7.957831325301203,8.566265060240964,0.9203129279589385,0.6596532430440636,99,218,1.9907636360944476,4.9709393492196705,-2.1268000000000002
84,q_learning,epsilon_greedy,none,6,0,-11.3,-11.3,14,collision,0.9927149574604659,0.27380952380952384,-7.997619047619046,8.630952380952381,0.9193926150309796,0.6563549768288433,100,221,1.990895377790063,4.9709393492196705,-2.1268000000000002
85,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.860706015387005,0.27058823529411763,-8.024705882352938,8.576470588235294,0.9184732224159486,0.653073201944699,100,221,1.991068132277703,4.9709393492196705,-2.1268000000000002
86,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.849108503044036,0.26744186046511625,-8.051162790697672,8.523255813953488,0.9175547491935327,0.6498078359349755,100,221,1.9909782915145129,4.9709393492196705,-2.1268000000000002
87,q_learning,epsilon_greedy,none,6,1,-1.599999999999996,-1.599999999999996,18,collision,1.182496325272469,0.27586206896551724,-7.977011494252871,8.632183908045977,0.9166371944443392,0.6465587967553006,100,222,1.991227894595994,4.9709393492196705,-2.9141200000000005
88,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.3875160307318832,0.2727272727272727,-8.009090909090908,8.636363636363637,0.9157205572498949,0.6433260027715241,100,222,1.9911257587099145,4.9709393492196705,-2.9141200000000005
89,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,5.4096349692434265,0.2808988764044944,-7.921348314606742,8.584269662921349,0.914804836692645,0.6401093727576664,100,223,1.9910699953237525,4.9709393492196705,-2.9141200000000005
90,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,2.0846007705552254,0.28888888888888886,-7.8422222222222215,8.6,0.9138900318559524,0.6369088258938781,100,223,1.9913801597299916,4.9709393492196705,-2.9141200000000005
91,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,1.9159525227728107,0.2857142857142857,-7.869230769230768,8.54945054945055,0.9129761418240965,0.6337242817644086,100,223,1.991489242325154,4.9709393492196705,-3.6227080000000003
92,q_learning,epsilon_greedy,none,6,0,-12.100000000000001,-12.100000000000001,22,collision,0.6103230692017114,0.2826086956521739,-7.915217391304347,8.695652173913043,0.9120631656822724,0.6305556603555866,100,227,1.9916075511643943,4.9709393492196705,-4.2604372
93,q_learning,epsilon_greedy,none,6,1,-0.3000000000000007,-0.3000000000000007,5,collision,4.308655033772523,0.2903225806451613,-7.833333333333332,8.655913978494624,0.9111511025165902,0.6274028820538087,100,228,1.9915556490801472,4.9709393492196705,-4.2604372
94,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.4396722563888606,0.2872340425531915,-7.862765957446808,8.638297872340425,0.9102399514140735,0.6242658676435396,100,228,1.991676389545728,4.9709393492196705,-4.2604372
95,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.551218860496337,0.28421052631578947,-7.8884210526315774,8.589473684210526,0.9093297114626595,0.6211445383053219,100,228,1.991826700817831,4.9709393492196705,-4.2604372
96,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,2.43157399992372,0.2916666666666667,-7.814583333333332,8.604166666666666,0.9084203817511969,0.6180388156137953,100,228,1.9918635289988817,4.805575431649704,-4.2604372
97,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.5704419126304408,0.28865979381443296,-7.840206185567009,8.556701030927835,0.9075119613694457,0.6149486215357263,100,228,1.992026088537431,4.805575431649704,-4.2604372
98,q_learning,epsilon_greedy,none,6,1,-1.6999999999999993,-1.6999999999999993,19,collision,1.2220417173040927,0.29591836734693877,-7.777551020408162,8.66326530612245,0.9066044494080763,0.6118738784280476,100,228,1.9922854506365721,4.805575431649704,-4.2604372
99,q_learning,epsilon_greedy,none,6,1,-1.9999999999999947,-1.9999999999999947,22,collision,1.153493029384265,0.30303030303030304,-7.7191919191919185,8.797979797979798,0.9056978449586682,0.6088145090359074,100,229,1.9922213211656807,5.498907088998161,-4.2604372
100,q_learning,epsilon_greedy,none,6,1,-3.299999999999999,-3.299999999999999,35,collision,0.7144515723894794,0.31,-7.674999999999999,9.06,0.9047921471137096,0.6057704364907278,100,231,1.9924844587547919,5.498907088998161,-4.2604372
101,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.05808771188356,0.31,-7.6739999999999995,9.05,0.9038873549665959,0.6027415843082742,100,231,1.9926356735386286,5.498907088998161,-4.2604372
102,q_learning,epsilon_greedy,none,6,0,-12.100000000000001,-12.100000000000001,22,collision,0.760938750018223,0.31,-7.69,9.21,0.9029834676116293,0.5997278763867329,100,233,1.992716354139646,5.498907088998161,-4.2604372
103,q_learning,epsilon_greedy,none,6,1,-0.6999999999999993,-0.6999999999999993,9,collision,2.0530742620497002,0.32,-7.588999999999999,9.21,0.9020804841440176,0.5967292370047992,100,233,1.9929898186189046,5.498907088998161,-4.2604372
104,q_learning,epsilon_greedy,none,6,3,18.699999999999996,18.699999999999996,17,collision,2.4115320205275546,0.35,-7.297999999999999,9.33,0.9011784036598737,0.5937455908197752,102,237,1.9935899837285491,6.135831844810406,-4.2604372
105,q_learning,epsilon_greedy,none,6,1,-1.5999999999999979,-1.5999999999999979,18,collision,1.5144528348633188,0.36,-7.206,9.42,0.9002772252562138,0.5907768628656763,102,237,1.9936861924741003,6.135831844810406,-4.2604372
106,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,3.0599283182522456,0.36,-7.2059999999999995,9.42,0.8993769480309576,0.5878229785513479,102,237,1.9936031282319562,6.135831844810406,-4.2604372
107,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.4744746482144815,0.36,-7.189999999999999,9.26,0.8984775710829266,0.5848838636585911,102,237,1.9934991273359899,6.135831844810406,-4.2604372
108,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.703892105210149,0.35,-7.269999999999999,9.05,0.8975790935118436,0.5819594443402982,102,237,1.9933982113635622,6.135831844810406,-4.2604372
109,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.0651871048147474,0.35,-7.267999999999998,9.03,0.8966815144183318,0.5790496471185967,102,237,1.9935475303484622,6.135831844810406,-4.2604372
110,q_learning,epsilon_greedy,none,6,1,-1.6999999999999975,-1.6999999999999975,19,collision,1.5690720341777185,0.36,-7.180999999999999,9.17,0.8957848329039134,0.5761543988830038,102,240,1.9935227247541036,6.135831844810406,-4.2604372
111,q_learning,epsilon_greedy,none,6,1,-2.099999999999996,-2.099999999999996,23,collision,1.1773948185931453,0.37,-7.1,9.37,0.8948890480710096,0.5732736268885887,102,241,1.993871433295973,6.135831844810406,-4.2604372
112,q_learning,epsilon_greedy,none,6,0,-11.2,-11.2,13,collision,1.2643860245769463,0.37,-7.081,9.18,0.8939941590229386,0.5704072587541458,102,241,1.9937552558576688,6.135831844810406,-4.2604372
113,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,3.390713196271558,0.37,-7.077000000000002,9.14,0.8931001648639156,0.567555222460375,102,241,1.9939146025395775,6.135831844810406,-4.2604372
114,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.817408835171737,0.37,-7.073,9.1,0.8922070646990518,0.5647174463480732,102,241,1.9938308921401227,6.135831844810406,-4.2604372
115,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.8387798648564804,0.37,-7.061999999999999,8.99,0.8913148576343527,0.5618938591163328,102,241,1.9939677300439451,6.135831844810406,-4.2604372
116,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.951246382472621,0.37,-7.059,8.96,0.8904235427767183,0.5590843898207511,102,243,1.9938701082200547,6.135831844810406,-4.2604372
